Age,Department,JobRole,Attrition,Attrition_Binary,MonthlyIncome,SalaryBand,YearsAtCompany,TenureBand,OverTime,JobSatisfaction,EnvironmentSatisfaction,WorkLifeBalance,RelationshipSatisfaction,BusinessTravel,MaritalStatus,Gender,JobLevel,NumCompaniesWorked,TotalWorkingYears,YearsInCurrentRole,StockOptionLevel
51,Sales,Manager,No,0,19847,Very High (10K+),29,10+ yrs,Yes,2,4,2,1,Travel_Frequently,Divorced,Male,5,4,31,10,1
59,Research & Development,Manufacturing Director,No,0,10512,Very High (10K+),9,6-10 yrs,No,4,4,2,4,Travel_Rarely,Single,Male,3,6,25,7,0
34,Research & Development,Laboratory Technician,No,0,4444,Mid (3-6K),11,10+ yrs,No,2,3,4,3,Travel_Frequently,Divorced,Female,2,4,15,8,2
28,Research & Development,Laboratory Technician,No,0,2154,Low (<3K),4,3-5 yrs,Yes,3,4,2,3,Travel_Frequently,Single,Male,1,0,5,2,0
44,Research & Development,Manager,No,0,19190,Very High (10K+),25,10+ yrs,No,1,3,2,4,Travel_Rarely,Divorced,Male,5,1,26,9,2
34,Human Resources,Human Resources,No,0,4490,Mid (3-6K),10,6-10 yrs,No,2,3,4,4,Travel_Frequently,Married,Male,2,4,14,9,2
35,Research & Development,Research Scientist,No,0,3506,Mid (3-6K),3,3-5 yrs,Yes,3,3,3,4,Travel_Rarely,Married,Male,1,0,4,2,0
42,Research & Development,Research Scientist,No,0,2372,Low (<3K),1,0-2 yrs,Yes,2,2,3,4,Travel_Rarely,Married,Female,2,6,18,0,0
43,Sales,Sales Executive,No,0,10231,Very High (10K+),21,10+ yrs,No,4,4,4,4,Travel_Rarely,Single,Female,3,3,23,7,0
36,Research & Development,Manufacturing Director,No,0,5410,Mid (3-6K),16,10+ yrs,Yes,2,3,3,4,Travel_Rarely,Single,Female,2,9,18,14,0
44,Research & Development,Healthcare Representative,Yes,1,7978,High (6-10K),10,6-10 yrs,No,4,1,3,4,Travel_Rarely,Married,Female,3,1,10,7,1
28,Research & Development,Laboratory Technician,No,0,3867,Mid (3-6K),2,0-2 yrs,Yes,4,4,3,2,Travel_Frequently,Married,Male,1,1,2,2,1
51,Research & Development,Laboratory Technician,No,0,2838,Low (<3K),7,6-10 yrs,No,3,2,2,2,Travel_Frequently,Single,Female,1,0,8,0,0
30,Research & Development,Manufacturing Director,No,0,4695,Mid (3-6K),8,6-10 yrs,Yes,3,3,3,3,Non-Travel,Single,Female,2,7,10,4,0
29,Research & Development,Laboratory Technician,Yes,1,3339,Mid (3-6K),7,6-10 yrs,Yes,3,2,3,1,Travel_Rarely,Divorced,Female,1,3,10,7,2
28,Research & Development,Research Scientist,No,0,2080,Low (<3K),3,3-5 yrs,No,1,4,2,2,Travel_Rarely,Single,Male,1,2,5,2,0
25,Research & Development,Research Scientist,No,0,2096,Low (<3K),2,0-2 yrs,No,2,4,2,4,Travel_Rarely,Single,Female,1,1,2,2,0
32,Sales,Sales Executive,No,0,6209,High (6-10K),10,6-10 yrs,No,4,3,4,3,Travel_Rarely,Married,Male,2,1,10,7,2
45,Research & Development,Manager,No,0,18061,Very High (10K+),0,0-2 yrs,No,2,2,3,3,Travel_Frequently,Single,Female,5,3,22,0,0
39,Research & Development,Manager,No,0,17123,Very High (10K+),19,10+ yrs,Yes,2,3,3,4,Travel_Rarely,Divorced,Female,4,6,21,9,2
58,Research & Development,Research Scientist,No,0,2372,Low (<3K),2,0-2 yrs,No,3,1,3,4,Travel_Rarely,Divorced,Male,1,1,2,2,2
32,Research & Development,Laboratory Technician,Yes,1,4883,Mid (3-6K),10,6-10 yrs,No,3,4,3,1,Travel_Rarely,Married,Male,2,1,10,4,1
39,Research & Development,Research Scientist,Yes,1,3904,Mid (3-6K),5,3-5 yrs,No,1,3,3,1,Travel_Rarely,Single,Male,1,0,6,2,0
30,Research & Development,Laboratory Technician,No,0,4627,Mid (3-6K),9,6-10 yrs,No,4,1,3,1,Travel_Rarely,Married,Female,2,0,10,2,1
36,Research & Development,Healthcare Representative,No,0,7094,High (6-10K),7,6-10 yrs,No,3,4,3,1,Travel_Rarely,Married,Female,3,3,10,7,0
46,Human Resources,Human Resources,No,0,3423,Mid (3-6K),7,6-10 yrs,No,1,4,4,3,Travel_Rarely,Single,Female,1,6,10,6,0
28,Research & Development,Laboratory Technician,No,0,6674,High (6-10K),9,6-10 yrs,No,4,3,3,1,Non-Travel,Married,Female,2,0,10,8,3
50,Research & Development,Research Director,No,0,16880,Very High (10K+),3,3-5 yrs,Yes,1,4,3,2,Travel_Rarely,Married,Female,4,4,25,2,0
40,Sales,Sales Executive,Yes,1,9094,High (6-10K),5,3-5 yrs,Yes,2,4,3,3,Travel_Rarely,Single,Male,3,2,9,4,0
52,Sales,Sales Executive,Yes,1,8446,High (6-10K),8,6-10 yrs,Yes,2,2,2,3,Travel_Rarely,Single,Male,3,9,10,7,0
30,Research & Development,Manager,No,0,11916,Very High (10K+),9,6-10 yrs,Yes,1,2,3,4,Travel_Rarely,Married,Female,3,1,9,1,2
39,Research & Development,Manufacturing Director,No,0,4534,Mid (3-6K),8,6-10 yrs,No,3,1,3,1,Travel_Rarely,Single,Male,2,0,9,7,0
31,Sales,Sales Executive,No,0,9852,High (6-10K),10,6-10 yrs,Yes,3,4,2,1,Non-Travel,Divorced,Female,3,1,10,8,1
41,Sales,Sales Executive,No,0,6151,High (6-10K),19,10+ yrs,No,2,3,3,1,Non-Travel,Single,Male,2,1,19,2,0
31,Sales,Sales Representative,Yes,1,2302,Low (<3K),3,3-5 yrs,Yes,2,4,4,1,Travel_Frequently,Single,Female,1,1,3,2,0
44,Research & Development,Laboratory Technician,Yes,1,2362,Low (<3K),3,3-5 yrs,No,1,1,4,3,Travel_Rarely,Married,Male,1,4,10,2,0
42,Research & Development,Manager,No,0,17861,Very High (10K+),20,10+ yrs,Yes,3,3,2,4,Non-Travel,Married,Male,4,0,21,8,0
55,Research & Development,Manager,No,0,19187,Very High (10K+),19,10+ yrs,No,3,4,3,4,Travel_Rarely,Married,Female,5,4,23,9,1
56,Human Resources,Manager,No,0,19717,Very High (10K+),7,6-10 yrs,No,2,4,3,1,Travel_Rarely,Single,Male,5,6,36,3,0
40,Research & Development,Research Scientist,No,0,3544,Mid (3-6K),4,3-5 yrs,No,3,3,3,2,Non-Travel,Divorced,Male,1,9,6,2,1
34,Research & Development,Healthcare Representative,No,0,8500,High (6-10K),9,6-10 yrs,No,4,4,2,4,Travel_Rarely,Divorced,Male,3,0,10,7,1
40,Research & Development,Research Scientist,No,0,4661,Mid (3-6K),9,6-10 yrs,No,4,3,3,3,Travel_Rarely,Single,Male,2,1,9,8,0
41,Sales,Sales Executive,No,0,4103,Mid (3-6K),9,6-10 yrs,No,1,3,3,4,Travel_Frequently,Divorced,Female,2,0,10,3,1
35,Research & Development,Research Scientist,No,0,4249,Mid (3-6K),9,6-10 yrs,Yes,3,3,3,2,Travel_Frequently,Single,Male,2,1,9,6,0
51,Human Resources,Manager,No,0,14026,Very High (10K+),33,10+ yrs,Yes,2,3,3,2,Travel_Rarely,Divorced,Male,4,1,33,9,1
38,Sales,Sales Executive,No,0,6893,High (6-10K),7,6-10 yrs,No,1,2,3,4,Travel_Rarely,Divorced,Female,2,3,11,7,1
34,Sales,Sales Executive,No,0,6125,High (6-10K),10,6-10 yrs,No,1,3,4,4,Travel_Rarely,Single,Female,2,1,10,8,0
25,Research & Development,Laboratory Technician,No,0,3669,Mid (3-6K),3,3-5 yrs,No,4,4,2,3,Travel_Rarely,Married,Male,1,3,7,2,3
58,Research & Development,Manufacturing Director,Yes,1,10008,Very High (10K+),10,6-10 yrs,Yes,1,3,2,4,Travel_Rarely,Married,Female,3,7,31,9,0
40,Research & Development,Laboratory Technician,No,0,2387,Low (<3K),4,3-5 yrs,No,2,2,3,3,Travel_Rarely,Married,Male,1,3,7,2,1
36,Sales,Sales Executive,No,0,4639,Mid (3-6K),15,10+ yrs,No,1,1,2,4,Travel_Frequently,Married,Female,2,2,17,7,1
48,Research & Development,Manufacturing Director,No,0,7898,High (6-10K),10,6-10 yrs,No,4,4,3,3,Travel_Rarely,Single,Male,3,1,11,9,0
27,Sales,Sales Representative,No,0,2534,Low (<3K),1,0-2 yrs,No,4,3,3,2,Travel_Rarely,Married,Female,1,8,5,0,1
51,Research & Development,Manufacturing Director,No,0,13142,Very High (10K+),5,3-5 yrs,No,2,4,2,2,Travel_Rarely,Single,Female,4,3,29,2,0
18,Research & Development,Laboratory Technician,No,0,1611,Low (<3K),0,0-2 yrs,No,4,4,4,3,Non-Travel,Single,Female,1,1,0,0,0
35,Research & Development,Laboratory Technician,No,0,5363,Mid (3-6K),9,6-10 yrs,No,4,4,3,2,Travel_Rarely,Married,Female,2,0,10,7,1
27,Sales,Sales Executive,No,0,5071,Mid (3-6K),6,6-10 yrs,No,4,4,3,2,Travel_Frequently,Single,Male,2,3,8,2,0
55,Sales,Sales Executive,Yes,1,13695,Very High (10K+),19,10+ yrs,Yes,3,1,2,3,Travel_Rarely,Single,Male,4,6,24,7,0
56,Research & Development,Manufacturing Director,No,0,13402,Very High (10K+),19,10+ yrs,Yes,2,4,3,1,Travel_Rarely,Married,Male,4,4,33,16,1
34,Research & Development,Research Scientist,No,0,2029,Low (<3K),5,3-5 yrs,No,3,1,3,3,Non-Travel,Divorced,Female,1,1,5,4,3
40,Research & Development,Healthcare Representative,No,0,6377,High (6-10K),12,10+ yrs,No,3,2,3,2,Travel_Rarely,Divorced,Female,2,5,15,11,3
34,Research & Development,Laboratory Technician,No,0,5429,Mid (3-6K),8,6-10 yrs,No,3,2,3,1,Travel_Rarely,Married,Male,2,4,10,7,2
31,Sales,Sales Representative,Yes,1,2785,Low (<3K),1,0-2 yrs,No,4,3,4,3,Travel_Frequently,Single,Female,1,7,3,0,0
35,Sales,Sales Executive,Yes,1,4614,Mid (3-6K),4,3-5 yrs,Yes,3,4,2,3,Travel_Frequently,Married,Female,2,0,5,2,1
38,Research & Development,Research Scientist,No,0,2610,Low (<3K),4,3-5 yrs,No,3,4,3,4,Travel_Frequently,Divorced,Male,1,1,4,2,3
34,Research & Development,Healthcare Representative,No,0,6687,High (6-10K),14,10+ yrs,No,4,3,4,4,Travel_Rarely,Single,Female,2,1,14,11,0
28,Sales,Sales Executive,No,0,4724,Mid (3-6K),5,3-5 yrs,No,1,3,3,3,Travel_Rarely,Married,Male,2,1,5,3,1
31,Research & Development,Manufacturing Director,Yes,1,6179,High (6-10K),10,6-10 yrs,Yes,3,4,2,4,Travel_Rarely,Married,Male,2,1,10,2,2
39,Sales,Sales Executive,No,0,6120,High (6-10K),5,3-5 yrs,Yes,4,1,4,4,Travel_Rarely,Married,Male,2,3,8,4,2
51,Sales,Sales Executive,No,0,10596,Very High (10K+),4,3-5 yrs,No,2,2,3,2,Travel_Frequently,Married,Male,3,2,14,2,0
41,Research & Development,Research Scientist,No,0,5467,Mid (3-6K),6,6-10 yrs,Yes,4,4,2,1,Travel_Frequently,Divorced,Female,2,3,12,2,2
37,Research & Development,Research Scientist,No,0,2996,Low (<3K),6,6-10 yrs,Yes,3,3,3,4,Travel_Rarely,Married,Male,1,7,8,4,0
33,Sales,Sales Executive,No,0,9998,High (6-10K),5,3-5 yrs,No,4,2,4,1,Travel_Frequently,Married,Male,2,6,8,4,0
32,Sales,Sales Executive,No,0,4078,Mid (3-6K),3,3-5 yrs,Yes,2,3,2,1,Travel_Rarely,Married,Male,2,0,4,2,3
39,Research & Development,Healthcare Representative,No,0,10920,Very High (10K+),6,6-10 yrs,No,3,3,3,2,Non-Travel,Married,Male,3,3,13,4,1
25,Sales,Sales Executive,No,0,6232,High (6-10K),3,3-5 yrs,No,3,1,2,2,Travel_Rarely,Married,Male,2,2,6,2,0
52,Research & Development,Manufacturing Director,No,0,13247,Very High (10K+),5,3-5 yrs,Yes,3,4,2,2,Travel_Frequently,Married,Female,4,2,24,3,1
43,Research & Development,Research Scientist,No,0,4081,Mid (3-6K),20,10+ yrs,Yes,3,1,1,1,Travel_Rarely,Single,Female,2,1,20,7,0
27,Sales,Sales Executive,No,0,5769,Mid (3-6K),6,6-10 yrs,Yes,4,4,3,4,Travel_Rarely,Married,Female,2,1,6,2,0
27,Research & Development,Research Scientist,Yes,1,2394,Low (<3K),8,6-10 yrs,Yes,3,4,3,4,Travel_Rarely,Single,Female,1,1,8,2,0
26,Research & Development,Research Scientist,No,0,3904,Mid (3-6K),4,3-5 yrs,No,4,1,3,4,Travel_Rarely,Single,Male,1,0,5,3,0
42,Human Resources,Manager,No,0,16799,Very High (10K+),20,10+ yrs,No,1,3,3,3,Travel_Rarely,Married,Female,4,0,21,7,1
52,Research & Development,Laboratory Technician,No,0,2950,Low (<3K),5,3-5 yrs,No,1,3,1,3,Travel_Rarely,Married,Female,1,9,12,4,0
37,Research & Development,Laboratory Technician,No,0,3629,Mid (3-6K),3,3-5 yrs,No,3,1,3,1,Travel_Rarely,Single,Female,1,4,8,2,0
35,Research & Development,Manufacturing Director,No,0,9362,High (6-10K),2,0-2 yrs,No,4,3,3,3,Travel_Frequently,Single,Male,3,2,10,2,0
25,Research & Development,Laboratory Technician,No,0,3229,Mid (3-6K),3,3-5 yrs,No,4,1,2,2,Travel_Rarely,Married,Male,1,4,7,2,1
26,Research & Development,Laboratory Technician,No,0,3578,Mid (3-6K),7,6-10 yrs,No,1,3,3,4,Travel_Rarely,Single,Male,1,0,8,7,0
29,Human Resources,Human Resources,No,0,7988,High (6-10K),10,6-10 yrs,No,1,2,2,1,Travel_Rarely,Single,Male,3,1,10,9,0
49,Research & Development,Laboratory Technician,Yes,1,4284,Mid (3-6K),4,3-5 yrs,No,1,1,3,1,Travel_Frequently,Single,Male,2,3,20,3,0
29,Research & Development,Healthcare Representative,Yes,1,7553,High (6-10K),8,6-10 yrs,Yes,4,3,3,1,Travel_Frequently,Single,Female,3,0,9,7,0
54,Research & Development,Research Director,No,0,17328,Very High (10K+),20,10+ yrs,No,4,4,2,4,Travel_Rarely,Single,Female,4,6,29,7,0
58,Research & Development,Research Director,No,0,19701,Very High (10K+),9,6-10 yrs,Yes,1,4,3,3,Travel_Rarely,Married,Female,5,3,32,8,1
55,Research & Development,Research Director,No,0,14732,Very High (10K+),7,6-10 yrs,No,4,2,4,4,Travel_Rarely,Divorced,Male,4,2,31,7,2
36,Sales,Sales Executive,No,0,9278,High (6-10K),5,3-5 yrs,Yes,2,1,3,4,Travel_Rarely,Single,Female,2,3,15,4,0
31,Sales,Sales Representative,Yes,1,1359,Low (<3K),1,0-2 yrs,No,3,2,3,2,Travel_Frequently,Single,Female,1,1,1,0,0
30,Sales,Sales Executive,No,0,4779,Mid (3-6K),3,3-5 yrs,No,1,4,3,2,Travel_Rarely,Divorced,Female,2,7,8,2,2
31,Research & Development,Research Director,No,0,16422,Very High (10K+),3,3-5 yrs,No,2,1,4,3,Travel_Rarely,Single,Female,4,3,9,2,0
34,Research & Development,Research Scientist,No,0,2996,Low (<3K),4,3-5 yrs,No,1,4,3,3,Travel_Frequently,Divorced,Male,1,5,10,3,2
31,Research & Development,Research Scientist,Yes,1,1261,Low (<3K),1,0-2 yrs,No,2,1,4,3,Travel_Rarely,Single,Female,1,1,1,0,0
27,Research & Development,Laboratory Technician,No,0,2099,Low (<3K),5,3-5 yrs,No,1,2,4,2,Travel_Rarely,Married,Male,1,0,6,0,0
36,Research & Development,Laboratory Technician,No,0,5810,Mid (3-6K),10,6-10 yrs,No,4,1,2,3,Travel_Rarely,Single,Male,2,1,10,4,0
36,Sales,Sales Executive,No,0,5647,Mid (3-6K),3,3-5 yrs,No,1,3,2,1,Travel_Rarely,Married,Female,2,4,11,2,2
47,Research & Development,Research Scientist,No,0,3420,Mid (3-6K),6,6-10 yrs,No,4,1,2,3,Travel_Rarely,Married,Male,1,7,17,5,1
25,Sales,Sales Representative,Yes,1,4400,Mid (3-6K),3,3-5 yrs,No,1,1,3,1,Travel_Rarely,Married,Male,1,3,6,2,0
37,Research & Development,Laboratory Technician,No,0,3500,Mid (3-6K),6,6-10 yrs,No,3,3,1,1,Non-Travel,Single,Male,1,0,7,5,0
56,Research & Development,Research Scientist,No,0,2066,Low (<3K),3,3-5 yrs,No,1,1,4,4,Travel_Rarely,Married,Female,1,2,5,2,1
47,Research & Development,Research Director,No,0,17169,Very High (10K+),20,10+ yrs,No,3,1,4,2,Travel_Rarely,Married,Female,4,3,26,17,2
24,Sales,Sales Executive,No,0,4162,Mid (3-6K),5,3-5 yrs,Yes,3,4,3,3,Travel_Rarely,Married,Female,2,1,5,4,2
32,Sales,Sales Executive,No,0,9204,High (6-10K),4,3-5 yrs,No,4,4,2,3,Travel_Rarely,Married,Male,2,4,7,3,1
34,Research & Development,Laboratory Technician,No,0,3294,Mid (3-6K),5,3-5 yrs,No,2,4,2,1,Travel_Rarely,Married,Female,1,5,7,4,1
41,Research & Development,Research Scientist,No,0,2127,Low (<3K),4,3-5 yrs,Yes,3,2,2,1,Travel_Rarely,Married,Male,1,2,7,2,0
40,Research & Development,Laboratory Technician,No,0,3975,Mid (3-6K),8,6-10 yrs,No,3,3,4,3,Non-Travel,Divorced,Male,2,3,11,7,2
31,Sales,Sales Executive,No,0,10793,Very High (10K+),13,10+ yrs,No,4,1,3,1,Travel_Rarely,Divorced,Male,3,1,13,7,1
46,Sales,Sales Executive,Yes,1,10096,Very High (10K+),7,6-10 yrs,No,4,1,4,1,Travel_Rarely,Divorced,Male,3,4,28,7,1
39,Research & Development,Laboratory Technician,Yes,1,3646,Mid (3-6K),1,0-2 yrs,Yes,1,1,4,2,Non-Travel,Single,Female,1,2,11,0,0
31,Research & Development,Manufacturing Director,Yes,1,7446,High (6-10K),10,6-10 yrs,No,2,3,3,1,Travel_Frequently,Single,Female,3,1,10,8,0
45,Research & Development,Healthcare Representative,No,0,10851,Very High (10K+),7,6-10 yrs,Yes,1,2,3,2,Travel_Rarely,Divorced,Male,3,2,24,7,1
31,Human Resources,Human Resources,No,0,2109,Low (<3K),3,3-5 yrs,No,2,4,3,4,Travel_Rarely,Single,Female,1,9,8,2,0
31,Research & Development,Laboratory Technician,Yes,1,3722,Mid (3-6K),2,0-2 yrs,Yes,4,2,1,3,Travel_Frequently,Married,Male,1,6,7,2,1
45,Research & Development,Manufacturing Director,No,0,9380,High (6-10K),3,3-5 yrs,Yes,4,2,4,4,Travel_Rarely,Married,Male,3,4,10,1,2
48,Sales,Sales Executive,No,0,5486,Mid (3-6K),2,0-2 yrs,No,1,3,3,1,Travel_Rarely,Divorced,Male,2,4,15,2,3
34,Human Resources,Human Resources,Yes,1,2742,Low (<3K),2,0-2 yrs,No,3,1,3,4,Travel_Rarely,Married,Female,1,1,2,2,0
40,Research & Development,Research Director,No,0,13757,Very High (10K+),9,6-10 yrs,No,2,4,3,3,Non-Travel,Divorced,Male,3,2,16,8,1
28,Sales,Sales Executive,No,0,8463,High (6-10K),5,3-5 yrs,No,1,4,3,4,Travel_Rarely,Single,Male,2,0,6,4,0
44,Research & Development,Laboratory Technician,No,0,3162,Mid (3-6K),5,3-5 yrs,No,3,3,3,4,Non-Travel,Single,Male,1,3,7,2,0
53,Research & Development,Research Director,No,0,16598,Very High (10K+),9,6-10 yrs,No,2,4,2,2,Travel_Rarely,Single,Male,4,4,35,8,0
49,Research & Development,Healthcare Representative,No,0,6651,High (6-10K),3,3-5 yrs,No,3,1,2,2,Travel_Rarely,Married,Male,2,2,20,2,1
40,Research & Development,Research Scientist,No,0,2345,Low (<3K),3,3-5 yrs,No,3,3,4,3,Travel_Rarely,Divorced,Male,1,2,8,1,1
44,Research & Development,Research Scientist,No,0,3420,Mid (3-6K),5,3-5 yrs,No,2,4,2,3,Travel_Rarely,Single,Male,1,1,6,2,0
33,Sales,Sales Executive,No,0,4373,Mid (3-6K),4,3-5 yrs,No,1,4,3,1,Travel_Frequently,Married,Male,2,0,5,3,2
34,Sales,Sales Executive,No,0,4759,Mid (3-6K),13,10+ yrs,No,1,4,3,4,Travel_Rarely,Single,Male,2,3,15,9,0
30,Sales,Sales Executive,No,0,5301,Mid (3-6K),2,0-2 yrs,No,3,4,2,3,Travel_Rarely,Married,Male,2,8,4,1,2
42,Research & Development,Laboratory Technician,No,0,3673,Mid (3-6K),12,10+ yrs,No,4,1,3,3,Travel_Frequently,Single,Female,1,1,12,9,0
44,Sales,Sales Executive,No,0,4768,Mid (3-6K),1,0-2 yrs,No,3,1,2,3,Travel_Frequently,Married,Female,2,7,11,0,1
30,Research & Development,Research Scientist,No,0,1274,Low (<3K),1,0-2 yrs,No,3,3,2,2,Non-Travel,Divorced,Male,1,1,1,0,2
57,Research & Development,Research Scientist,No,0,4900,Mid (3-6K),12,10+ yrs,No,3,2,2,1,Travel_Rarely,Married,Male,2,0,13,9,1
49,Research & Development,Healthcare Representative,No,0,10466,Very High (10K+),8,6-10 yrs,No,2,3,3,2,Travel_Rarely,Divorced,Male,3,3,29,7,2
34,Research & Development,Research Director,No,0,17007,Very High (10K+),14,10+ yrs,No,1,2,2,4,Travel_Frequently,Divorced,Male,4,7,16,8,2
28,Sales,Sales Representative,Yes,1,2909,Low (<3K),3,3-5 yrs,No,3,1,4,4,Travel_Frequently,Married,Male,1,3,5,2,1
29,Sales,Sales Executive,Yes,1,5765,Mid (3-6K),5,3-5 yrs,No,2,1,1,1,Travel_Frequently,Single,Female,2,5,7,3,0
34,Sales,Sales Executive,Yes,1,4599,Mid (3-6K),15,10+ yrs,Yes,2,1,4,3,Travel_Rarely,Single,Female,2,0,16,9,0
35,Sales,Sales Representative,No,0,2404,Low (<3K),1,0-2 yrs,No,3,4,3,1,Travel_Rarely,Married,Male,1,1,1,0,1
24,Research & Development,Laboratory Technician,Yes,1,3172,Mid (3-6K),0,0-2 yrs,Yes,1,2,2,3,Travel_Frequently,Single,Male,1,2,4,0,0
24,Sales,Sales Representative,No,0,2033,Low (<3K),1,0-2 yrs,No,2,4,3,3,Non-Travel,Married,Female,1,1,1,0,1
44,Research & Development,Manufacturing Director,No,0,10209,Very High (10K+),2,0-2 yrs,Yes,3,2,2,2,Travel_Frequently,Single,Male,3,5,16,2,0
29,Sales,Sales Executive,No,0,8620,High (6-10K),10,6-10 yrs,No,3,3,3,3,Travel_Rarely,Divorced,Male,2,1,10,7,2
30,Human Resources,Human Resources,No,0,2064,Low (<3K),5,3-5 yrs,No,3,3,4,1,Travel_Rarely,Divorced,Male,1,0,6,3,1
55,Research & Development,Healthcare Representative,No,0,4035,Mid (3-6K),3,3-5 yrs,Yes,3,4,3,2,Travel_Rarely,Married,Male,2,0,4,2,0
33,Research & Development,Laboratory Technician,No,0,3838,Mid (3-6K),5,3-5 yrs,No,2,1,3,4,Travel_Rarely,Married,Female,1,8,8,4,0
47,Sales,Sales Executive,No,0,4591,Mid (3-6K),5,3-5 yrs,Yes,3,3,2,3,Travel_Rarely,Married,Female,2,3,11,4,1
28,Research & Development,Laboratory Technician,Yes,1,2561,Low (<3K),0,0-2 yrs,No,1,3,2,3,Travel_Frequently,Single,Male,1,7,8,0,0
28,Research & Development,Research Scientist,No,0,1563,Low (<3K),1,0-2 yrs,No,3,1,1,4,Travel_Rarely,Divorced,Male,1,1,1,0,1
28,Sales,Sales Executive,No,0,4898,Mid (3-6K),4,3-5 yrs,No,1,3,3,4,Travel_Frequently,Single,Male,2,0,5,2,0
49,Research & Development,Laboratory Technician,No,0,4789,Mid (3-6K),3,3-5 yrs,No,1,3,3,1,Travel_Rarely,Married,Female,2,4,10,2,1
29,Research & Development,Laboratory Technician,No,0,3180,Mid (3-6K),3,3-5 yrs,No,2,4,3,3,Travel_Frequently,Married,Female,1,0,4,2,3
28,Research & Development,Manufacturing Director,No,0,6549,High (6-10K),8,6-10 yrs,No,2,3,2,2,Travel_Rarely,Married,Male,2,1,8,6,2
33,Research & Development,Healthcare Representative,No,0,6388,High (6-10K),0,0-2 yrs,Yes,3,4,3,1,Travel_Rarely,Single,Male,2,2,14,0,0
32,Research & Development,Manager,No,0,11244,Very High (10K+),5,3-5 yrs,No,4,3,4,2,Travel_Rarely,Single,Male,3,2,10,2,0
54,Research & Development,Manager,No,0,16032,Very High (10K+),14,10+ yrs,No,4,2,3,1,Travel_Frequently,Divorced,Female,4,3,26,9,1
29,Research & Development,Research Scientist,Yes,1,2362,Low (<3K),9,6-10 yrs,No,1,1,1,3,Travel_Rarely,Single,Male,1,6,11,7,0
44,Research & Development,Research Director,No,0,16328,Very High (10K+),20,10+ yrs,No,1,4,4,3,Travel_Rarely,Married,Male,4,3,24,6,1
39,Research & Development,Manufacturing Director,No,0,8376,High (6-10K),2,0-2 yrs,No,2,2,3,4,Travel_Rarely,Single,Female,3,4,9,0,0
46,Sales,Manager,No,0,16606,Very High (10K+),13,10+ yrs,No,2,3,4,4,Travel_Rarely,Married,Female,4,8,23,12,1
35,Research & Development,Healthcare Representative,No,0,8606,High (6-10K),11,10+ yrs,No,2,4,1,4,Travel_Rarely,Single,Female,3,1,11,8,0
23,Research & Development,Laboratory Technician,No,0,2272,Low (<3K),4,3-5 yrs,No,3,1,3,2,Travel_Rarely,Single,Male,2,0,5,3,0
40,Research & Development,Laboratory Technician,Yes,1,2018,Low (<3K),5,3-5 yrs,No,1,4,1,2,Travel_Rarely,Single,Male,1,3,15,4,0
34,Sales,Sales Executive,No,0,7083,High (6-10K),10,6-10 yrs,Yes,3,4,3,4,Travel_Rarely,Married,Male,3,1,10,9,0
31,Research & Development,Research Scientist,Yes,1,4084,Mid (3-6K),7,6-10 yrs,No,3,4,1,1,Travel_Frequently,Single,Female,1,1,7,2,0
50,Research & Development,Research Director,No,0,14411,Very High (10K+),32,10+ yrs,Yes,4,3,3,4,Travel_Frequently,Single,Male,4,1,32,6,0
34,Sales,Sales Representative,No,0,2308,Low (<3K),11,10+ yrs,Yes,3,2,3,2,Travel_Rarely,Married,Male,1,0,12,10,1
42,Research & Development,Laboratory Technician,No,0,4841,Mid (3-6K),1,0-2 yrs,No,2,3,3,2,Travel_Rarely,Married,Male,1,4,4,0,1
37,Research & Development,Research Scientist,No,0,4285,Mid (3-6K),10,6-10 yrs,No,4,1,3,1,Travel_Rarely,Married,Male,2,1,10,8,0
29,Research & Development,Healthcare Representative,No,0,9715,High (6-10K),7,6-10 yrs,No,1,3,3,3,Travel_Rarely,Married,Female,2,3,9,7,1
33,Research & Development,Manufacturing Director,No,0,4320,Mid (3-6K),5,3-5 yrs,No,2,4,3,4,Travel_Rarely,Single,Male,2,1,5,3,0
45,Research & Development,Research Scientist,No,0,2132,Low (<3K),5,3-5 yrs,No,4,4,3,4,Travel_Rarely,Married,Male,1,4,8,4,1
42,Research & Development,Healthcare Representative,No,0,10124,Very High (10K+),20,10+ yrs,Yes,4,4,1,3,Travel_Frequently,Married,Male,3,2,24,8,1
40,Sales,Sales Executive,No,0,5473,Mid (3-6K),8,6-10 yrs,No,1,1,4,4,Travel_Rarely,Married,Male,2,0,9,4,0
33,Research & Development,Laboratory Technician,No,0,5207,Mid (3-6K),15,10+ yrs,Yes,3,2,3,2,Travel_Rarely,Married,Male,2,1,15,14,1
40,Human Resources,Manager,No,0,16437,Very High (10K+),21,10+ yrs,Yes,4,3,3,4,Travel_Rarely,Single,Male,4,1,21,7,0
24,Research & Development,Laboratory Technician,No,0,2296,Low (<3K),1,0-2 yrs,No,1,3,3,2,Travel_Rarely,Divorced,Male,1,0,2,1,3
40,Research & Development,Healthcare Representative,No,0,4069,Mid (3-6K),2,0-2 yrs,Yes,4,4,3,3,Non-Travel,Divorced,Male,2,3,8,2,0
45,Research & Development,Healthcare Representative,No,0,7441,High (6-10K),10,6-10 yrs,No,2,1,3,1,Travel_Rarely,Divorced,Male,3,1,10,8,3
